Código;CódigoAux;CódigoBarras;Nombre;Descatalogado;FechaA;FechaV;RedondeoUnitario;Multiproveedor;CODPROV;Proveedor;PrecioLista;Desc1;Desc2;Desc3;Desc4;PrecioCompra;PrecioVenta;PrecioVenta2;PrecioVenta3;PrecioVenta4;RecargoMínimo;Moneda;CuentaC;CuentaV;IVA;IVAEsp;Exento;NoGravado;ImpIntAlic;ImpIntMonto;Garantía;Ubicación;Clasificación;Subclasificación;Servicio;MateriaPrima;PermitirCaract;RequerirDetalle;ControlarStock;ControlarStockGrupo;*Imagen;Descrip;CantBulto;Unidad;StockI;StockA;StockM;StockI2;StockA2;StockM2;StockI3;StockA3;StockM3;StockI4;StockA4;StockM4;AlmPredet;Grupo;PrecioVFijoGrupo;RecargoFijoGrupo;FechaÚltimaActPrecioC;FechaÚltimaActPrecioV;FechaÚltimaActPrecioV2;FechaÚltimaActPrecioV3;FechaÚltimaActPrecioV4;CP1;CP2;CP3;CP4
A-2207;;600460;"CARTUCHO CARBON BLOCK BIG 20"""" X 4.5""""";FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;72916,8;72916,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2208;;600215;"CARTUCHO POLIFOSFATO 10"""" (Ø2.5""""/69MM)";FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;36484,8;36484,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2209;;600315;"CARTUCHO SILIPHOS 10"""" (Ø2.5""""/69MM)";FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;71174,4;71174,4;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-221;;900839;ANAFE 1 HORNALLA CONOMETAL QUEM ENLOZADO;FALSO;03/06/2025;;FALSO;FALSO;41;CONOMETAL;0;0;0;0;0;0;29752,0661;29752,0661;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Anafe;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2210;;600216;"FILTRO ECOSOFT 3/4""""";FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;40524;40524;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2211;;600217;POLIFOSFATO CRISTAL X 1 KG;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;32551,2;32551,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2212;;600317;SILIPHOS X 25KG;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;42609,6;42609,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2213;;160060;ABLANDADOR DE AGUA MOD. ABL-1044 - CON SALERO;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;845169,6;845169,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2214;;600150;KIT ANALIZADOR DE DUREZA;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;42015,6;42015,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2215;;160052;RESINA CATIONICA P/ABLANDADOR X L (BOLSA X 25 L);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;6336;6336;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2216;;159999;FILTRO CON VALVULA AUTOMATICA MOD VF1000 (ROT. AM);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;636913,2;636913,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2217;;160000;FILTRO CON MULTIVALV. MANUAL MOD.VF 2000 (ROT. AM);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;445737,6;445737,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2218;;103020;CARGA FILTRANTE PARA FILTROS VF-1000;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;43718,4;43718,4;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2219;;103021;CARGA FILTRANTE PARA FILTROS VF-2000;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;113242,8;113242,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-222;;442899;ANAFE 2 HORNALLAS  ENLOZADO CONOMETAL;FALSO;03/06/2025;;FALSO;FALSO;41;CONOMETAL;0;0;0;0;0;0;45867,7686;45867,7686;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Anafe;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2220;;141103;CARBON ACTIVADO X KG (BOLSA X 15KG);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;18070,8;18070,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2221;;106202;ESTATOR BOBINADO 1.00HP 220V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;179520;179520;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2222;;106203;ESTATOR BOBINADO 1.0HP 220/380V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;193168,8;193168,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2223;;106204;ESTATOR BOBINADO 1.25HP 220V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;195188,4;195188,4;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2224;;106208;ROTOR 1.00HP C/EJE COLOCADO PARA BAE Y BAT;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;92835,6;92835,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2225;;106209;ROTOR 1.25HP C/EJE COLOCADO PARA BAE Y BAT;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;92914,8;92914,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2226;;106210;RODAMIENTO P/BBA 0.50-0.75-1.00-1.25 HP (6202-2Z);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;4474,8;4474,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2227;;106211;RODAMIENTO P/BBA DE 2 Y 3 HP (6204-2Z);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;7854;7854;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2228;;106212;ROTOR 2.00HP C/EJE COLOCADO PARA BAC;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;143180,4;143180,4;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2229;;106213;ROTOR 1.50HP C/EJE COLOCADO PARA BAC;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;124990,8;124990,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-223;;499940;ANAFE 2 HORNALLAS CONOMETAL ALUMINIO;FALSO;03/06/2025;;FALSO;FALSO;41;CONOMETAL;0;0;0;0;0;0;45867,7686;45867,7686;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Anafe;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2230;;106225;ESTATOR BOBINADO 2.00HP 220V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;459333,6;459333,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2231;;106233;ESTATOR BOBIN AL 0.33HP 220V-50HZ C/CARC (L=102MM);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;95145,6;95145,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2232;;106234;ESTATOR BOBIN AL 0.50HP 220V-50HZ C/CARC (L=102MM);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;104227,2;104227,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2233;;106235;ESTATOR BOBIN 0.50HP 220V-50HZ C/CARCASA (L=102MM);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;132963,6;132963,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2234;;106236;ESTATOR BOBIN 0.75HP 220V-50HZ C/CARCASA (L=102MM);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;144540;144540;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2235;;106241;MOTOR 0.33HP 220V-50HZ BOBIN. ALUMINIO P/ BAE (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;154017,6;154017,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2236;;106252;MOTOR 1.00HP 220V-50HZ PARA BAE Y BAT (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;243130,8;243130,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2237;;106253;MOTOR 1.00HP 220/380V-50HZ PARA BAE Y BAT (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;247975,2;247975,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2238;;106254;MOTOR 1.25HP 220V-50HZ PARA BAE Y BAT (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;257941,2;257941,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2239;;106255;MOTOR 2.00HP 220V-50HZ PARA BAC (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;549278,4;549278,4;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2240;;106258;MOTOR 0.50HP 220V-50HZ PARA BAE Y BAT (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;193974;193974;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2241;;106259;MOTOR 0.75HP 220V-50HZ PARA BAE Y BAT (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;205867,2;205867,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2242;;106283;MOTOR 1.00HP 220/380V-50HZ PARA BAE Y BAT (CN);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;171547,2;171547,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2243;;106286;MOTOR 2HP TRIFASICO 220/380V-50HZ BAC (CN);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;320100;320100;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2244;;106287;MOTOR 2.7HP TRIFASICO 220/380V-50HZ BAC (CN);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;343318,8;343318,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2245;;106355;MOTOR 1.50 HP 220V-50HZ PARA BAC (VU);FALSO;06/03/2025 11:33:01 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;487740;487740;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2246;;106361;ROTOR 0.50HP C/EJE COLOCADO BAE/BAT (L=238MM);FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;56839,2;56839,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2247;;106362;ROTOR 0.75HP C/EJE COLOCADO BAE/BAT (L=238MM);FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;65656,8;65656,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2248;;106363;ROTOR 0.50HP C/EJE COLOCADO ECM/BAD (L=209MM);FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;56218,8;56218,8;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2249;;106364;ROTOR 0.75HP C/EJE COLOCADO ECM/BAD (L=209MM);FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;65049,6;65049,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-225;;540293;ANAFE 2 HORNALLAS CH8 QUEMADOR ALUMINIO;FALSO;03/06/2025;;FALSO;FALSO;41;CONOMETAL;0;0;0;0;0;0;42561,9835;42561,9835;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Anafe;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2250;;106365;ESTATOR BOBINADO BAD 0.50HP 220V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;133452;133452;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2251;;106366;ESTATOR BOBINADO BAD 0.75HP 220V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;145147,2;145147,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2252;;106367;ESTATOR BOBINADO BAD 1.00HP 220V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;179955,6;179955,6;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2253;;106368;ESTATOR BOBINADO BAD 1.25HP 220V-50HZ C/CARCASA;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;195637,2;195637,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2254;;115003;JUNTA P/CUERPO DE FILTRO C/CARTUCHO;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;3313,2;3313,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2255;;130501;COLECTOR A DISCO PARA VC10;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;7128;7128;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2256;;130502;COLECTOR VC100 / VC200 ROTOMOLDEADOS;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;7946,4;7946,4;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2257;;130503;COLECTOR HB300 (SIN PICOS);FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;53935,2;53935,2;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
A-2258;;130504;COLECTOR VC100 SOPLADO;FALSO;06/03/2025 11:33:02 a.?m.;;FALSO;FALSO;1;VULCANO SA;0;0;0;0;0;0;11814;11814;0;0;0;1;;;21;1;FALSO;FALSO;0;0;0;;Sin Especificar;Sin Especificar;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;1;Unidades [u];0;0;0;0;0;0;0;0;0;0;0;0;0;FALSO;FALSO;0;;;;;;;;;
